timestamp,ankle_acc_x,ankle_acc_y,ankle_acc_z,ankle_gyr_x,ankle_gyr_y,ankle_gyr_z,ankle_lux,pocket_acc_x,pocket_acc_y,pocket_acc_z,pocket_gyr_x,pocket_gyr_y,pocket_gyr_z,pocket_lux,belt_acc_x,belt_acc_y,belt_acc_z,belt_gyr_x,belt_gyr_y,belt_gyr_z,belt_lux,neck_acc_x,neck_acc_y,neck_acc_z,neck_gyr_x,neck_gyr_y,neck_gyr_z,neck_lux,wrist_acc_x,wrist_acc_y,wrist_acc_z,wrist_gyr_x,wrist_gyr_y,wrist_gyr_z,wrist_lux,brain,ir1,ir2,ir3,ir4,ir5,ir6,csv_subject,csv_activity,csv_trial,extra,subject_id,activity_id,trial_id,activity_name,label
2018-07-04T12:11:34.583982,-1.026,0.106,-0.093,9.573,2.866,-25.915,0.0,-0.918,-0.153,-0.142,36.524,59.634,-23.841,0.0,0.183,0.652,0.432,61.341,11.707,53.476,211.494,-0.666,0.142,-0.674,-43.049,68.598,-72.134,1013.646,-0.834,-0.35,0.17,-126.768,-21.951,15.0,2008.863,149,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.640635,-1.068,0.071,-0.097,3.415,4.817,-33.963,0.0,-0.941,-0.107,-0.154,27.622,57.439,-32.134,0.0,0.183,0.652,0.432,28.963,-2.988,45.671,211.494,-0.666,0.142,-0.674,-53.902,-35.061,-38.354,1013.646,-0.721,-0.384,0.149,-78.841,-4.207,43.232,2008.863,61,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.697796,-1.068,0.071,-0.097,8.78,0.0,-41.707,0.0,-0.941,-0.107,-0.154,-17.805,45.549,-33.171,0.0,0.082,0.622,0.478,20.427,4.268,2.256,211.494,-0.781,0.18,-0.621,-43.78,-14.329,-44.817,1013.646,-0.734,-0.365,0.225,-87.439,6.951,49.451,2008.863,186,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.744924,-1.154,0.083,-0.071,9.756,-2.561,-56.463,0.0,-0.975,-0.25,-0.053,-1.829,50.183,-43.293,0.0,0.196,0.967,0.602,58.293,-1.037,-5.305,211.494,-0.82,0.083,-0.601,-28.11,-20.549,-45.183,1013.646,-0.734,-0.365,0.225,-96.951,20.122,45.366,2008.863,64,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.787038,-1.154,0.083,-0.071,0.793,-4.573,-74.695,0.0,-1.12,-0.042,-0.106,39.451,40.61,-45.244,0.0,0.196,0.967,0.602,16.89,17.073,-8.659,211.494,-0.82,0.083,-0.601,-14.451,8.476,-54.085,1013.646,-1.012,-0.486,0.306,-84.024,32.805,39.085,2008.863,-101,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.833665,-1.406,0.163,-0.046,0.183,-7.744,-98.171,0.0,-1.12,-0.042,-0.106,22.439,4.878,-32.683,0.0,0.248,0.909,0.606,-26.951,12.988,14.268,211.494,-0.921,0.022,-0.744,-4.817,-57.012,-39.512,1013.646,-1.299,-0.559,0.449,-13.78,46.037,22.988,2008.863,-25,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.881294,-1.823,0.704,-0.093,20.61,12.256,-181.707,0.0,-1.215,-0.067,-0.066,-25.732,-12.988,-21.28,0.0,0.248,0.909,0.606,6.829,-5.671,34.451,211.494,-0.921,0.022,-0.744,12.622,-50.122,-41.28,1013.646,-1.299,-0.559,0.449,11.28,38.11,3.049,2008.863,43,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.937947,-1.823,0.704,-0.093,32.744,0.122,-256.342,0.0,-1.456,-0.028,0.136,-38.293,-70.793,-17.256,0.0,0.458,1.15,0.597,-25.915,26.646,23.11,211.494,-0.916,-0.217,-0.979,-24.085,25.854,-56.22,1013.646,-1.356,-0.493,0.568,43.415,25.305,-17.683,2008.863,77,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:34.990089,-1.158,-0.143,-0.602,-51.707,3.232,-298.415,0.0,-1.456,-0.028,0.136,-84.085,-155.244,4.024,0.0,0.063,0.833,0.093,-77.195,41.159,16.159,211.494,-0.544,-0.233,-0.778,-34.634,-8.78,-27.073,1013.646,-1.356,-0.493,0.568,67.012,-10.366,-47.439,2008.863,74,0,1,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.052759,-0.125,0.442,-0.169,-97.195,-35.244,-12.256,1.774,-1.235,-0.249,-0.184,-76.159,-193.293,45.061,0.0,0.191,1.05,0.479,83.659,50.976,-2.561,211.494,-0.718,-0.21,-0.703,-30.183,27.195,-17.256,1013.646,-1.109,-0.28,0.388,45.122,-47.317,-93.659,2008.863,-22,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.099886,-0.125,0.442,-0.169,-92.744,-38.841,77.927,1.774,-1.186,-0.023,-0.264,-50.061,-101.951,98.232,0.0,0.191,1.05,0.479,-4.024,87.683,-7.622,211.494,-0.718,-0.21,-0.703,-72.5,-28.78,-3.232,1013.646,-1.195,-0.277,0.197,50.671,-76.89,-80.732,2008.863,41,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.146512,-0.442,0.341,-0.159,-119.939,-84.329,175.854,1.774,-1.186,-0.023,-0.264,-120.488,-125.671,108.598,0.0,0.122,0.649,0.264,-99.268,92.134,-4.939,211.494,-0.708,-0.104,-0.673,-73.11,-20.061,2.5,1013.646,-1.195,-0.277,0.197,15.732,-109.39,-70.0,2008.863,169,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.192137,-0.442,0.341,-0.159,-100.854,-124.39,259.268,1.774,-0.864,-0.154,-0.161,-114.268,-117.195,85.976,0.0,0.122,0.649,0.264,22.012,71.951,13.537,211.494,-0.708,-0.104,-0.673,-57.073,56.159,-13.902,1013.646,-1.016,-0.207,0.168,-40.671,-109.817,-81.098,2008.863,2,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.248789,-1.492,0.226,-0.289,-43.171,-108.72,342.5,1.774,-0.864,-0.154,-0.161,-102.622,-77.561,70.671,0.0,-0.068,0.758,0.317,43.841,76.098,15.244,211.494,-0.769,-0.087,-0.621,-69.268,-33.537,-8.476,1013.646,-0.821,-0.31,0.074,-84.024,-86.28,-104.268,2008.863,86,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.317977,-2.521,-0.78,-0.927,-169.695,-62.012,333.598,1.774,-0.461,-0.2,-0.14,-117.805,20.671,42.195,0.0,-0.073,0.801,0.443,15.183,73.11,37.439,211.494,-0.704,-0.015,-0.572,-66.646,-35.305,-29.634,1013.646,-0.701,-0.27,0.092,7.988,-45.976,-54.817,2008.863,453,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.365105,-1.377,-1.32,-0.676,-148.902,37.256,75.122,1.774,-0.527,-0.379,0.045,-101.524,57.744,17.317,0.0,-0.073,0.801,0.443,24.207,55.244,59.817,211.494,-0.704,-0.015,-0.572,-57.988,-52.988,3.72,1013.646,-0.701,-0.27,0.092,30.366,-25.549,-15.488,2008.863,180,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.486947,-1.151,0.392,0.189,35.183,86.707,-98.232,1.774,-1.931,0.031,0.92,-121.951,-47.744,10.549,0.0,0.021,1.064,0.458,8.659,49.573,-23.659,211.494,-0.908,0.078,-0.816,-35.061,45.305,-20.61,1013.646,-1.113,-0.258,0.179,-50.305,25.976,124.756,2008.863,-444,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.552124,-1.109,0.131,-0.059,-27.805,72.805,-67.317,1.774,-0.921,-0.353,0.083,63.049,64.024,10.488,0.0,0.29,0.97,0.385,-12.683,52.012,17.622,211.494,-0.7,0.265,-0.932,-48.171,56.951,-26.524,1013.646,-1.113,-0.258,0.179,-72.927,38.963,176.037,2008.863,-55,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.599252,-1.109,0.131,-0.059,-17.439,47.256,-52.805,1.774,-0.854,0.249,-0.354,-2.866,8.659,-13.659,0.0,0.29,0.97,0.385,1.22,53.537,28.72,211.494,-0.7,0.265,-0.932,-57.561,10.427,-18.049,1013.646,-1.303,-0.44,0.42,-38.11,56.524,194.573,2008.863,81,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.655906,-1.069,0.118,-0.1,9.817,17.073,-35.915,1.774,-1.049,-0.042,-0.187,-75.549,46.707,-47.805,0.0,0.349,0.884,0.319,10.732,50.122,59.573,211.494,-0.639,0.302,-0.893,-27.927,39.512,-30.549,1013.646,-1.211,-0.32,0.463,8.902,48.049,141.951,2008.863,137,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.708047,-1.036,0.138,-0.085,12.622,8.902,-36.28,1.774,-1.049,-0.042,-0.187,-82.5,33.11,-48.354,0.0,0.086,0.851,0.335,0.0,45.183,48.232,211.494,-0.653,0.247,-0.7,-20.915,-58.049,-23.963,1013.646,-1.211,-0.32,0.463,16.341,21.402,71.037,2008.863,169,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.754173,-1.036,0.138,-0.085,8.11,2.988,-35.244,1.774,-1.012,-0.197,-0.063,-44.207,34.207,-43.537,0.0,0.086,0.851,0.335,-36.585,52.805,32.866,211.494,-0.653,0.247,-0.7,-20.305,-24.878,-46.951,1013.646,-0.947,-0.105,0.25,-50.793,-10.244,12.5,2008.863,96,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.802803,-1.031,0.071,-0.079,5.671,1.585,-33.476,1.774,-1.012,-0.197,-0.063,-28.902,43.72,-19.512,0.0,0.281,0.648,0.358,0.732,49.695,36.951,211.494,-0.633,0.231,-0.67,-11.341,10.732,-46.22,1013.646,-0.763,-0.303,0.198,-199.268,-52.866,-39.085,2008.863,41,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.848928,-1.054,0.037,-0.081,1.098,-1.768,-31.768,1.774,-0.949,-0.106,-0.153,-11.951,40.549,-28.78,0.0,0.156,0.797,0.499,23.293,28.354,32.012,211.494,-0.663,0.175,-0.666,-21.951,-19.329,-39.512,1013.646,-0.763,-0.303,0.198,-204.207,-52.683,-39.207,2008.863,115,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.895054,-1.054,0.037,-0.081,0.854,-4.207,-34.085,1.774,-0.936,-0.192,-0.16,-60.976,32.866,-31.159,0.0,0.156,0.797,0.499,-12.622,43.415,6.524,211.494,-0.663,0.175,-0.666,-32.195,3.537,-40.61,1013.646,-0.611,-0.398,0.218,-164.756,-41.463,-24.146,2008.863,169,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:35.952711,-1.15,0.08,-0.033,0.976,-7.317,-43.78,1.774,-0.936,-0.192,-0.16,-43.293,46.951,-29.39,0.0,0.181,0.79,0.461,-0.305,43.78,-7.378,211.494,-0.694,0.26,-0.753,-26.159,37.256,-48.354,1013.646,-0.611,-0.398,0.218,-112.073,-13.354,-0.305,2008.863,33,0,0,1,1,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.009864,-1.306,0.135,-0.038,-8.293,-5.427,-89.39,1.774,-1.025,-0.283,-0.073,18.72,35.0,-44.878,0.0,0.021,0.989,0.638,-6.768,18.171,-7.622,569.272,-0.789,0.148,-0.865,32.134,18.72,-32.073,2153.069,-0.736,-0.36,0.29,-39.695,51.341,50.488,1482.748,86,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.066518,-1.306,0.135,-0.038,-7.927,-5.732,-115.549,1.774,-1.154,-0.141,-0.069,20.732,6.28,-28.171,0.0,0.021,0.989,0.638,-16.22,9.756,-1.22,569.272,-0.789,0.148,-0.865,34.085,6.768,-20.854,2153.069,-1.202,-0.476,0.417,-15.244,70.671,72.195,1482.748,27,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.116654,-1.694,0.636,0.017,8.598,-7.805,-154.573,1.774,-1.154,-0.141,-0.069,-36.89,-20.976,-23.049,0.0,0.409,0.992,0.61,48.476,-6.098,9.39,569.272,-0.802,-0.136,-0.972,55.427,-2.866,-21.646,2153.069,-1.202,-0.476,0.417,6.28,65.854,74.573,1482.748,103,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.160774,-1.694,0.636,0.017,20.549,-17.195,-222.622,1.774,-1.309,-0.014,0.098,-29.878,-82.439,-17.561,0.0,0.409,0.992,0.61,17.927,-0.854,6.951,569.272,-0.594,-0.292,-0.822,26.768,-42.866,-13.902,2153.069,-1.444,-0.583,0.599,47.744,12.073,13.841,1482.748,5,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.206899,-1.235,-0.24,-0.632,-139.512,-21.463,-194.39,1.774,-1.258,-0.106,0.074,-69.207,-166.89,-5.122,0.0,0.216,0.907,0.132,-59.329,32.073,1.22,569.272,-0.594,-0.292,-0.822,15.0,-30.793,17.744,2153.069,-1.145,-0.324,0.484,25.061,-22.561,-42.256,1482.748,88,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.257034,-0.305,0.175,-0.373,-179.085,-54.39,-46.098,1.774,-1.258,-0.106,0.074,-42.5,-183.415,38.354,0.0,0.148,1.062,0.415,93.537,32.317,0.366,569.272,-0.675,-0.278,-0.799,36.89,32.683,-12.378,2153.069,-1.145,-0.324,0.484,0.488,-39.573,-81.159,1482.748,38,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.302157,-0.305,0.175,-0.373,-175.366,-49.878,35.427,1.774,-1.231,-0.046,-0.349,4.146,-117.866,80.0,0.0,0.148,1.062,0.415,55.61,67.927,-6.768,569.272,-0.675,-0.278,-0.799,-1.22,-18.598,-10.671,2153.069,-1.144,-0.371,0.213,2.744,-62.073,-83.171,1482.748,-18,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.349486,-0.364,0.369,-0.389,-136.829,-73.72,111.646,1.774,-1.231,-0.046,-0.349,-43.293,-84.39,103.842,0.0,0.207,0.846,0.365,-98.72,102.744,-11.463,569.272,-0.719,-0.158,-0.689,-34.451,-66.037,-3.415,2153.069,-1.144,-0.371,0.213,-2.378,-94.695,-72.988,1482.748,32,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.397616,-0.364,0.369,-0.389,-97.927,-117.378,183.659,1.774,-1.067,-0.001,-0.218,-144.085,-98.232,91.463,0.0,0.207,0.846,0.365,-82.317,93.841,5.915,569.272,-0.719,-0.158,-0.689,-21.341,-12.683,-10.0,2153.069,-1.026,-0.292,0.111,-42.012,-106.22,-81.585,1482.748,28,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.461469,-0.961,0.253,-0.475,-56.89,-109.024,290.0,1.774,-0.756,-0.223,-0.049,-142.439,-75.183,79.695,0.0,-0.061,0.645,0.194,73.72,78.72,22.134,569.272,-0.659,-0.177,-0.614,-15.427,-7.195,-17.683,2153.069,-0.866,-0.335,0.045,-115.061,-83.171,-127.378,1482.748,114,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.505088,-2.195,0.094,-0.683,-92.561,-68.11,324.024,1.774,-0.756,-0.223,-0.049,-128.354,-22.744,77.988,0.0,-0.135,0.869,0.451,12.866,83.476,23.354,569.272,-0.728,-0.149,-0.638,-13.476,-3.293,-10.305,2153.069,-0.866,-0.335,0.045,-94.695,-58.72,-122.988,1482.748,309,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.567256,-2.195,0.094,-0.683,-146.037,-24.085,325.793,1.774,-0.588,-0.319,-0.078,-100.976,30.671,41.585,0.0,-0.158,0.875,0.528,25.305,42.561,45.793,569.272,-0.735,-0.173,-0.653,-12.439,3.171,-9.817,2153.069,-0.717,-0.365,0.074,-22.012,-12.317,-58.902,1482.748,3,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.619898,-1.957,-1.601,-0.682,-48.232,29.817,125.61,1.774,-0.898,-0.302,0.25,-40.061,76.463,11.037,0.0,-0.158,0.875,0.528,-2.256,36.037,39.939,569.272,-0.735,-0.173,-0.653,-8.293,-4.695,-3.902,2153.069,-0.731,-0.367,0.235,-71.707,3.72,-26.524,1482.748,-307,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.678557,-1.128,-0.063,0.19,-78.78,50.488,-118.781,1.774,-1.654,0.371,0.821,-44.268,9.451,-13.902,0.0,-0.028,1.002,0.597,0.671,26.646,16.707,569.272,-0.787,-0.219,-0.746,-9.451,16.707,4.573,2153.069,-0.731,-0.367,0.235,-104.573,5.488,4.451,1482.748,-265,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.726688,-1.128,-0.063,0.19,-89.268,52.134,-108.902,1.774,-1.654,0.371,0.821,-87.317,-38.171,59.878,0.0,-0.073,0.926,0.573,-21.159,46.951,-4.756,569.272,-0.861,-0.153,-0.866,-17.561,-21.585,6.951,2153.069,-0.874,-0.577,0.216,-0.732,0.793,75.915,1482.748,-35,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.851526,-1.074,0.099,-0.105,-0.549,33.598,-37.134,1.774,-0.981,-0.329,-0.109,-8.963,16.89,-18.171,0.0,0.003,1.095,0.262,-20.122,23.659,8.659,569.272,-0.742,0.068,-1.008,-95.549,-47.561,-23.598,2153.069,-1.077,-0.359,0.358,78.72,-12.256,148.659,1482.748,-10,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.901662,-1.007,0.242,-0.116,6.89,20.854,-30.61,1.774,-0.981,-0.329,-0.109,30.305,49.939,-17.561,0.0,0.229,0.826,0.327,2.195,32.744,32.866,569.272,-0.523,0.161,-0.822,-121.951,-57.256,-23.11,2153.069,-1.077,-0.359,0.358,37.378,-5.793,118.902,1482.748,76,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:36.954807,-1.007,0.242,-0.116,8.72,16.098,-35.305,1.774,-1.012,0.103,-0.251,-3.293,63.415,-33.841,0.0,0.229,0.826,0.327,60.61,-12.561,49.146,569.272,-0.523,0.161,-0.822,-99.634,48.78,-56.829,2153.069,-1.054,-0.271,0.271,-17.134,-14.817,77.134,1482.748,227,1,0,1,0,1,1,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.037531,-1.026,0.185,-0.132,27.927,13.963,-28.902,0.0,-1.007,-0.069,-0.049,11.524,56.646,-27.012,0.0,0.044,0.915,0.446,-89.085,12.134,22.988,569.272,-0.625,0.141,-0.715,-104.817,64.817,-81.89,2153.069,-0.857,-0.27,0.146,-110.427,-52.805,12.012,1482.748,128,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.087165,-1.033,0.146,-0.137,20.732,8.354,-32.866,0.0,-0.948,-0.098,-0.152,44.451,61.646,-25.61,0.0,0.187,0.611,0.359,70.793,-6.22,38.537,569.272,-0.625,0.141,-0.715,-83.598,49.39,-84.146,2153.069,-0.741,-0.362,0.084,-148.11,-50.122,4.512,1482.748,148,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.135295,-1.061,0.097,-0.138,8.72,3.659,-43.598,0.0,-0.948,-0.098,-0.152,37.561,52.195,-32.866,0.0,0.169,0.759,0.498,8.415,1.768,24.695,569.272,-0.703,0.186,-0.676,-73.963,-36.829,-59.695,2153.069,-0.741,-0.362,0.084,-126.098,-37.378,23.78,1482.748,-8,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.175405,-1.061,0.097,-0.138,11.402,2.256,-50.976,0.0,-0.952,-0.095,-0.16,-20.122,34.268,-36.463,0.0,0.169,0.759,0.498,-14.756,16.707,6.098,569.272,-0.703,0.186,-0.676,-64.451,-44.573,-52.439,2153.069,-0.746,-0.371,0.157,-99.268,-22.073,47.622,1482.748,-55,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.227546,-1.161,0.085,-0.104,9.878,0.854,-66.159,0.0,-1.013,-0.188,-0.07,3.841,47.988,-35.854,0.0,0.185,0.819,0.489,17.744,15.671,-5.427,569.272,-0.723,0.164,-0.687,-49.634,10.244,-65.61,2153.069,-0.746,-0.371,0.157,-86.402,-4.207,64.878,1482.748,-610,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.279185,-1.161,0.085,-0.104,4.146,1.402,-82.744,0.0,-1.013,-0.188,-0.07,31.22,40.183,-40.915,0.0,0.185,0.819,0.489,32.439,15.549,-6.037,569.272,-0.82,0.16,-0.771,-36.341,-2.378,-59.024,2153.069,-0.941,-0.409,0.206,-79.39,16.524,76.829,1482.748,-313,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.322302,-1.368,0.14,-0.104,6.402,4.329,-102.988,0.0,-1.12,-0.073,-0.168,30.488,11.037,-32.317,0.0,0.089,1.029,0.667,0.366,13.78,6.463,569.272,-0.82,0.16,-0.771,-24.329,-22.317,-45.793,2153.069,-0.941,-0.409,0.206,-70.854,29.085,89.146,1482.748,-132,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.366923,-1.368,0.14,-0.104,20.793,15.183,-129.573,0.0,-1.12,-0.073,-0.168,-11.28,-9.39,-23.659,0.0,0.279,0.952,0.613,22.134,-12.744,20.305,569.272,-0.883,-0.041,-0.921,16.28,8.537,-52.073,2153.069,-1.214,-0.542,0.263,-57.622,46.829,87.622,1482.748,125,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.418062,-1.764,0.586,-0.145,80.793,20.549,-236.585,0.0,-1.272,-0.144,0.077,-15.732,-7.866,-20.366,0.0,0.279,0.952,0.613,33.963,-12.378,8.354,569.272,-0.883,-0.041,-0.921,45.061,38.902,-58.049,2153.069,-1.333,-0.738,0.412,-18.78,48.902,71.22,1482.748,209,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.461179,-1.164,-0.149,-0.693,20.305,29.329,-285.976,0.0,-1.351,-0.041,0.121,-43.598,-118.659,-7.195,0.0,0.27,0.989,0.091,-55.305,16.951,8.72,569.272,-0.666,-0.31,-0.929,20.549,1.463,-31.22,2153.069,-1.333,-0.738,0.412,57.378,35.244,38.537,1482.748,144,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.509811,-1.164,-0.149,-0.693,-72.988,-6.829,-137.927,0.0,-1.351,-0.041,0.121,-48.598,-181.22,25.732,0.0,0.27,0.989,0.091,-48.232,25.183,8.476,569.272,-0.666,-0.31,-0.929,-3.049,-18.049,-8.476,2153.069,-1.04,-0.452,0.48,95.488,13.963,-14.817,1482.748,45,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.555434,-0.112,0.548,-0.063,-12.317,-18.659,9.39,0.0,-1.267,-0.221,-0.353,-31.951,-152.622,74.512,0.0,0.082,1.015,0.385,65.732,9.207,-2.683,569.272,-0.62,-0.242,-0.768,0.915,-3.354,-10.976,2153.069,-1.04,-0.452,0.48,92.134,-1.28,-57.134,1482.748,105,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.599053,-0.112,0.548,-0.063,-38.72,-37.744,105.183,0.0,-1.267,-0.221,-0.353,-37.805,-96.463,97.988,0.0,0.082,1.015,0.385,33.537,58.78,-13.171,569.272,-0.674,-0.1,-0.673,-34.573,-39.329,-2.744,2153.069,-1.107,-0.356,0.283,78.415,-30.0,-66.22,1482.748,-52,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.649690,-0.502,0.448,-0.03,-125.793,-53.963,187.805,0.0,-1.102,-0.095,-0.185,-107.134,-115.366,111.098,0.0,0.169,0.821,0.371,-62.561,61.646,-5.549,569.272,-0.674,-0.1,-0.673,-34.512,-15.305,-0.976,2153.069,-1.042,-0.267,0.179,-4.695,-89.085,-79.207,1482.748,75,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.698823,-1.688,0.226,-0.255,-81.768,-111.281,336.159,0.0,-0.629,-0.203,-0.115,-76.585,-87.683,75.61,0.0,-0.1,0.644,0.282,49.329,49.085,5.122,569.272,-0.645,-0.113,-0.651,-16.585,63.171,-13.171,2153.069,-1.042,-0.267,0.179,-40.61,-86.159,-105.915,1482.748,73,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.754975,-1.688,0.226,-0.255,-68.659,-88.78,353.781,0.0,-0.629,-0.203,-0.115,-75.671,-38.537,63.598,0.0,-0.1,0.644,0.282,73.72,56.646,7.073,569.272,-0.694,-0.129,-0.591,-22.073,-37.5,5.915,2153.069,-0.948,-0.334,0.127,-52.744,-77.195,-122.866,1482.748,73,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.801602,-2.567,-1.217,-0.878,-123.293,-62.927,337.378,0.0,-0.348,-0.273,-0.103,-91.951,17.5,38.72,0.0,-0.097,0.722,0.468,12.988,57.927,14.085,569.272,-0.694,-0.129,-0.591,-17.5,-13.293,1.585,2153.069,-0.948,-0.334,0.127,-33.598,-61.524,-120.305,1482.748,76,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.853743,-2.567,-1.217,-0.878,-140.244,-30.183,264.39,0.0,-0.348,-0.273,-0.103,-89.329,64.512,12.927,0.0,-0.12,1.06,0.526,13.415,30.0,54.817,569.272,-0.79,-0.128,-0.704,-17.927,-3.171,-0.061,2153.069,-0.919,-0.317,0.075,32.256,-30.61,-75.793,1482.748,146,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
2018-07-04T12:11:37.895390,-1.298,-1.038,-0.435,-41.098,27.988,41.037,0.0,-1.281,-0.215,0.545,31.341,69.451,-47.744,0.0,-0.12,1.06,0.526,25.122,22.866,26.829,569.272,-0.79,-0.128,-0.704,-18.902,18.232,-3.902,2153.069,-0.963,-0.237,0.16,36.098,-21.402,-40.732,1482.748,54,1,1,0,0,1,0,1,6,2,6,1,6,2,Sitting abruptly,0
