kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,activity,label
0.83794844,0.5001713,0.71000975,0.54462785,0.81926984,0.57081974,0.68884593,0.82765305,0.7639579,0.8403202,0.6962729,0.98663884,0.78564346,0.9980483,0.68867785,1.0,0.76440555,1.0,0.7646398,0.55772376,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.84641784,0.49755555,0.7192656,0.5333856,0.8344712,0.56877977,0.6960666,0.82265705,0.7730045,0.83762485,0.7094194,0.97306156,0.7831657,0.98992074,0.6984292,1.0,0.75523823,1.0,0.7768684,0.5510827,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8630126,0.49655345,0.73178524,0.52450985,0.85403377,0.5644132,0.7113031,0.82107437,0.79003394,0.8375794,0.7291556,0.9818372,0.786225,1.0,0.7363349,1.0,0.75251764,1.0,0.7929095,0.5444615,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8687133,0.48980105,0.73935354,0.5190773,0.8602765,0.5619081,0.7211412,0.81099975,0.79564995,0.8283509,0.74569386,0.9778176,0.78929466,0.99984056,0.7522152,1.0,0.7559951,1.0,0.79981506,0.5404927,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.87635034,0.48757896,0.74818707,0.5163069,0.86788684,0.5599599,0.73267853,0.80411214,0.80417174,0.8213332,0.75716084,0.9750417,0.79773897,0.9969801,0.7710566,1.0,0.76557577,1.0,0.8080369,0.5381334,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.88188964,0.4882419,0.75439143,0.51418483,0.8758262,0.5591048,0.74126816,0.7990704,0.81333363,0.81690335,0.76836514,0.96493465,0.80741197,0.9870645,0.7873769,1.0,0.7785633,1.0,0.8151088,0.5366448,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8902565,0.4761056,0.7661467,0.51279145,0.88679045,0.5562164,0.75423765,0.78546673,0.82461244,0.803159,0.79044086,0.9426268,0.8240299,0.9626534,0.8162319,1.0,0.79639316,1.0,0.8264686,0.53450394,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.89362955,0.47853065,0.77074975,0.5093877,0.89061606,0.55294514,0.7594716,0.781853,0.8283556,0.79977965,0.80051243,0.9417498,0.82873625,0.9613706,0.8316979,1.0,0.8015472,1.0,0.8306829,0.53116643,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.9017584,0.4723356,0.7790311,0.5137311,0.9002926,0.54832435,0.7743995,0.7848221,0.847489,0.7995286,0.8015419,0.94932574,0.8480467,0.96501625,0.82705384,1.0,0.8248124,1.0,0.83966184,0.53102773,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.90238994,0.4681954,0.7842362,0.5171198,0.90191555,0.5444493,0.7896866,0.77251285,0.8617836,0.78515095,0.812113,0.9436719,0.85987806,0.9556401,0.8380379,1.0,0.8413661,1.0,0.8430759,0.5307846,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8977925,0.46346334,0.7863827,0.51664424,0.9017299,0.5329681,0.797819,0.76963407,0.8693039,0.7784875,0.8179103,0.9410161,0.86773616,0.9472027,0.8410823,1.0,0.85021895,1.0,0.84405625,0.52480614,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8965382,0.45907906,0.78888315,0.5150453,0.9024252,0.52678317,0.80235255,0.7641994,0.8730652,0.77163225,0.8238782,0.9383437,0.8738448,0.9429098,0.84213656,1.0,0.85203946,1.0,0.8456542,0.5209142,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8859977,0.45573315,0.7903356,0.514824,0.9057124,0.5196322,0.8052973,0.76759386,0.8797323,0.77205193,0.82280177,0.9399562,0.89077073,0.9413933,0.83000517,1.0,0.8662619,1.0,0.848024,0.5172281,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.86885136,0.45115188,0.79412836,0.51040435,0.9136031,0.50517,0.8109021,0.75673175,0.88936394,0.75621045,0.8284397,0.93375117,0.90418875,0.9267852,0.8322226,1.0,0.8844208,1.0,0.85386574,0.50778717,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.86101,0.44776964,0.79596645,0.50936484,0.91613334,0.5018447,0.816137,0.7523206,0.8953287,0.7506496,0.83283865,0.9279646,0.9093779,0.91971934,0.8371536,1.0,0.89249414,1.0,0.8560499,0.50560474,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.84341544,0.44135666,0.8016328,0.5069553,0.92316264,0.49611926,0.8228964,0.74597555,0.904422,0.74174726,0.8307242,0.9122563,0.9164912,0.90066665,0.83588946,1.0,0.91013926,0.99876714,0.86239773,0.5015373,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.82992077,0.43999332,0.8035343,0.5064744,0.92405224,0.49360648,0.82534856,0.73794454,0.9048371,0.7319985,0.83183956,0.90186656,0.91364354,0.88952494,0.83607846,0.9957067,0.8983839,0.986861,0.86379325,0.5000404,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.82563156,0.43944716,0.80548126,0.50513333,0.92581874,0.49126184,0.82823753,0.73281,0.9070056,0.72624415,0.8356229,0.8941851,0.91507596,0.88122827,0.8460407,0.99126524,0.90140706,0.9806446,0.86565,0.4981976,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.82213014,0.44377202,0.8106494,0.50433594,0.93000096,0.48766416,0.8341611,0.72541547,0.91303676,0.71855843,0.8364584,0.8899776,0.91683906,0.8777603,0.8504516,1.0,0.9086463,0.988015,0.8703252,0.49600005,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8215192,0.44516823,0.8139678,0.50530714,0.93200463,0.4877932,0.83708805,0.72617555,0.9150681,0.7188414,0.83808863,0.8882137,0.9181698,0.876934,0.8521616,0.9950969,0.9111542,0.98523337,0.8729862,0.49655017,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8233101,0.4437235,0.8155991,0.5065579,0.9303209,0.48866695,0.8381114,0.721159,0.91332734,0.714304,0.84523726,0.8784941,0.9203968,0.86777526,0.8544001,0.98373055,0.9136658,0.97311914,0.87296,0.49761242,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.82327175,0.44487193,0.81902754,0.5065938,0.93715096,0.48788467,0.84039086,0.72644854,0.91757816,0.71724033,0.8436329,0.89136314,0.9180398,0.8784653,0.86064196,0.9984547,0.9137263,0.9878093,0.87808925,0.49723923,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8262108,0.44354764,0.8253485,0.5008148,0.9379565,0.48878536,0.8471327,0.71086466,0.9201054,0.70464754,0.8417737,0.8610301,0.9187309,0.8537253,0.8559127,0.9852748,0.90819454,0.9707283,0.8816525,0.4948001,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8272826,0.43820122,0.8362492,0.48771396,0.93321323,0.47418976,0.855319,0.6915553,0.917699,0.68375045,0.8405348,0.8364889,0.9131905,0.82694256,0.85457814,0.9738442,0.90291184,0.9546527,0.8847312,0.48095185,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8254859,0.43432307,0.8371393,0.48322362,0.930706,0.46742964,0.8570803,0.6874819,0.9175664,0.678538,0.83687574,0.82977337,0.9120423,0.8183265,0.8580459,0.96668893,0.91015416,0.9460344,0.8839227,0.47532663,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.82291746,0.4311865,0.83929914,0.47500467,0.92639554,0.4599088,0.85835236,0.6780958,0.9146666,0.6691639,0.83335084,0.8139303,0.9079447,0.80347335,0.85721064,0.9482919,0.9057186,0.9305667,0.8828473,0.46745676,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8182575,0.42704397,0.8381365,0.47368196,0.9207865,0.4600496,0.8581942,0.67540085,0.91218483,0.666653,0.82888365,0.8089633,0.9075527,0.7989359,0.85514116,0.9393798,0.90667385,0.92261,0.8794615,0.46686578,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.81363577,0.4270107,0.8390161,0.4714648,0.91448385,0.46064958,0.8623058,0.67193246,0.9147726,0.66389656,0.82218724,0.8013616,0.9087559,0.7927281,0.84698755,0.9248548,0.90781564,0.91001207,0.87675,0.46605718,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.8089717,0.42806184,0.84383786,0.4741027,0.8980066,0.46804854,0.86627406,0.6713906,0.90658456,0.6652723,0.822426,0.80128723,0.90204924,0.794844,0.8398604,0.9222102,0.8976299,0.9102556,0.8709222,0.47107562,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.80564564,0.4258352,0.8470125,0.47432122,0.89457494,0.4694792,0.8701151,0.6691813,0.90765285,0.6629572,0.8208205,0.8022472,0.9094868,0.79433984,0.8262712,0.9134653,0.90464705,0.8995602,0.8707937,0.47190022,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.801698,0.42782664,0.8446189,0.47152165,0.888054,0.4712622,0.86919063,0.67017585,0.90441304,0.66545707,0.8181769,0.79732037,0.90590316,0.7911429,0.81864995,0.90385276,0.9031064,0.88626224,0.86633646,0.47139192,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.794435,0.42644474,0.83621836,0.4748956,0.87484884,0.46889174,0.85671943,0.667351,0.8902351,0.66107816,0.81704706,0.7881978,0.9078993,0.77891654,0.8157126,0.91203046,0.90692014,0.89368117,0.8555336,0.47189367,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.78663516,0.43055546,0.83085346,0.47382697,0.853542,0.46998066,0.8446526,0.66074055,0.86701125,0.65592146,0.8112387,0.78407407,0.88785267,0.7787917,0.814456,0.90344507,0.89329576,0.89503294,0.8421977,0.4719038,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.7768838,0.43005773,0.8225714,0.4722474,0.8326273,0.46364406,0.8350045,0.6577154,0.8384247,0.65134436,0.82861406,0.7791471,0.8289527,0.7677816,0.86179334,0.8871064,0.817378,0.86585176,0.82759935,0.46794572,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.77577186,0.42790478,0.8210112,0.47454715,0.81518716,0.4637654,0.82863265,0.6524072,0.8218543,0.6469909,0.8298896,0.7760449,0.8160763,0.7668081,0.87239933,0.87788135,0.81543916,0.8628335,0.81809914,0.46915627,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.77116406,0.42346892,0.8173997,0.47552365,0.8072549,0.46200335,0.8219989,0.6512986,0.8224217,0.64358765,0.79428977,0.7724737,0.8384857,0.7561785,0.8127737,0.8763461,0.8703688,0.84478635,0.81232727,0.4687635,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.7694323,0.42346483,0.8118276,0.47452924,0.80248624,0.466495,0.81433916,0.64927995,0.813573,0.6435711,0.7901923,0.75756663,0.8304867,0.7498806,0.8152633,0.85732186,0.85698855,0.849208,0.8071569,0.47051212,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.7660386,0.41798842,0.80627435,0.47382668,0.7904335,0.46507722,0.80622923,0.645664,0.7968192,0.63914275,0.7868982,0.76456255,0.7952826,0.75548965,0.8192647,0.8703179,0.8139726,0.86388654,0.7983539,0.46945196,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.76404864,0.4181416,0.8041927,0.47220147,0.78048396,0.46442175,0.8002946,0.6473868,0.7853083,0.64175814,0.7870614,0.76673526,0.7901165,0.75842017,0.812004,0.8738143,0.80952597,0.8685951,0.7923384,0.4683116,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.7565637,0.41216168,0.799243,0.4701097,0.7629258,0.45934153,0.8011096,0.63772994,0.77477676,0.6298785,0.7937838,0.7598222,0.7608431,0.7425223,0.81499356,0.86793333,0.7710737,0.8391195,0.7810844,0.4647256,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.75108296,0.40822625,0.786848,0.47207752,0.7564892,0.46049738,0.7887239,0.63756806,0.7639175,0.62905186,0.793983,0.755488,0.74759966,0.7358663,0.81396145,0.859483,0.73745376,0.8275178,0.7716686,0.46628743,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.7439109,0.40597385,0.7841749,0.46854767,0.7528422,0.45927906,0.7825411,0.639563,0.7562205,0.63149726,0.7927387,0.7579307,0.74004865,0.73953885,0.81296045,0.8608463,0.7248125,0.83125025,0.76850855,0.46391338,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.73631185,0.40827653,0.77959645,0.47254926,0.74693483,0.45863986,0.77611387,0.6439436,0.7486138,0.63332826,0.78985137,0.75904286,0.7363526,0.7347097,0.8121452,0.8597647,0.71901315,0.8244324,0.7632656,0.46559456,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.73199934,0.4072046,0.77454084,0.46840104,0.7336218,0.45706108,0.7722169,0.636797,0.74014807,0.6286996,0.7826139,0.75787413,0.726464,0.7397913,0.8063016,0.85905606,0.721934,0.8322105,0.7540813,0.46273106,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.712581,0.41079423,0.765455,0.46571353,0.724453,0.4572396,0.7587626,0.63711816,0.72584254,0.6291071,0.7767646,0.7506347,0.718501,0.73145866,0.80486727,0.85598034,0.7122473,0.82807654,0.744954,0.46147656,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.69575804,0.40878227,0.74560636,0.46096835,0.7173242,0.45103446,0.7436367,0.6228742,0.7199788,0.6157413,0.7501119,0.74788296,0.70356566,0.7343522,0.7993211,0.85312593,0.7123648,0.8346735,0.7314653,0.4560014,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.68117875,0.40629274,0.72939533,0.4578702,0.7070776,0.45452592,0.72626895,0.6240912,0.7088334,0.6201342,0.7305375,0.7405861,0.6980791,0.7343898,0.7837114,0.8374564,0.7084018,0.8302694,0.71823645,0.45619804,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.67417926,0.4019952,0.7261178,0.45983136,0.69391775,0.45271322,0.72040933,0.62130994,0.69810027,0.6161783,0.72745126,0.73373157,0.6964572,0.7273913,0.7740875,0.83277756,0.7242315,0.82560277,0.7100178,0.4562723,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.65504175,0.40200517,0.70577323,0.44877723,0.67928976,0.44545642,0.69988793,0.6091079,0.6863004,0.6049111,0.68494815,0.72018963,0.6837752,0.71486306,0.72005564,0.82445043,0.7167262,0.8129088,0.69253147,0.44711682,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.6430586,0.4031359,0.69811743,0.44735318,0.6729342,0.44570106,0.68998826,0.6091044,0.68148583,0.6055066,0.66957027,0.7183387,0.6982671,0.71401703,0.68076646,0.83284974,0.7310114,0.82354194,0.6855258,0.44652712,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.6356549,0.40554953,0.6915077,0.4469209,0.6663912,0.44788215,0.68592745,0.6107013,0.67811483,0.6081477,0.66065186,0.72080404,0.6957404,0.7187864,0.65974915,0.8317747,0.72158164,0.8256145,0.6789495,0.44740152,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.6231805,0.40639493,0.67796326,0.45296595,0.64936525,0.4518358,0.67909384,0.6117431,0.6703733,0.6099541,0.65370375,0.72428423,0.69291157,0.72266614,0.6366483,0.8355428,0.71744996,0.82424307,0.6636642,0.45240086,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.6169061,0.4083363,0.67377234,0.4523496,0.6414474,0.4528816,0.67540133,0.6149126,0.664869,0.6138353,0.6495987,0.73037964,0.6938901,0.7293217,0.62369376,0.8332697,0.7142542,0.82347083,0.6576099,0.45261562,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.6087177,0.4101137,0.6691488,0.4515123,0.6354825,0.44959468,0.67261285,0.6138511,0.6615286,0.61198175,0.6410264,0.7335593,0.68659484,0.73159957,0.6143093,0.83353645,0.7107905,0.8217626,0.6523156,0.45055348,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.5947412,0.41154012,0.65143967,0.45457652,0.6234113,0.45106274,0.6529154,0.61436594,0.64635074,0.611157,0.61763686,0.7265934,0.6700975,0.7210907,0.59533393,0.8342926,0.7041989,0.81531817,0.6374255,0.45281965,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.5868785,0.41373718,0.64303297,0.46120998,0.61816186,0.46127245,0.6464551,0.62296784,0.64076054,0.6204631,0.6127005,0.7304619,0.66614145,0.7243571,0.5951824,0.83361316,0.700221,0.8126565,0.6305974,0.46124122,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.57966614,0.41453922,0.6330056,0.46355262,0.6144506,0.45995393,0.6360733,0.62356395,0.6345441,0.6190931,0.60328597,0.7334862,0.65956146,0.7219246,0.59217966,0.8366115,0.69857883,0.80548924,0.6237281,0.46175328,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.56319034,0.41272968,0.61547434,0.46835646,0.5932312,0.45705903,0.6177596,0.62258404,0.61277914,0.6151507,0.58612394,0.73264694,0.6351604,0.71483564,0.588671,0.83259344,0.689447,0.79317695,0.6043528,0.46270776,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.5563365,0.41577706,0.610191,0.46569246,0.59030676,0.45414343,0.61019623,0.6233504,0.6040303,0.6160644,0.5834836,0.7257815,0.6179056,0.71305203,0.5925535,0.8216182,0.6650408,0.79355854,0.6002489,0.45991796,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.5452922,0.41181833,0.5977833,0.46134567,0.58212894,0.45322123,0.59772015,0.6216473,0.5920257,0.61677134,0.5861518,0.7241867,0.59837687,0.7182629,0.5997068,0.81942147,0.6370687,0.80624485,0.58995616,0.45728344,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.5384057,0.41096005,0.587984,0.4612219,0.5828141,0.45136848,0.5907047,0.6233358,0.59034413,0.6174054,0.5793994,0.7287506,0.5871747,0.7218169,0.59456396,0.8267529,0.61293095,0.8128239,0.58539903,0.4562952,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.5263353,0.4109251,0.57119364,0.45886195,0.57224464,0.45047212,0.5760559,0.6177028,0.5780146,0.6129466,0.5746551,0.7283714,0.57410204,0.7254178,0.5825454,0.8424221,0.5832897,0.8358765,0.57171917,0.45466703,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.5183539,0.40990266,0.5640475,0.45686293,0.57156897,0.45203972,0.5728829,0.6211549,0.576492,0.6166269,0.56942266,0.7327662,0.55837524,0.72738785,0.5853575,0.8370608,0.56085056,0.8225622,0.5678083,0.45445132,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.50475925,0.4103229,0.5530987,0.454371,0.54295486,0.447694,0.55985785,0.61891586,0.548513,0.61375535,0.5690781,0.72288233,0.52054006,0.7157217,0.5905644,0.8314186,0.52353317,0.8161955,0.5480268,0.45103252,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.48865333,0.4134214,0.53777504,0.4590308,0.5321672,0.4547015,0.54809874,0.6207975,0.5353452,0.6161451,0.56752914,0.7309181,0.50551397,0.7235459,0.5906767,0.8381671,0.48577514,0.8229195,0.5349711,0.45686615,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.4825173,0.41452456,0.52854675,0.45566812,0.52493817,0.45089945,0.53889,0.6211931,0.52736694,0.61689883,0.56572956,0.73186266,0.4989349,0.72526884,0.587264,0.83718574,0.47177896,0.8239293,0.52674246,0.4532838,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.46509376,0.41237676,0.51505536,0.45986962,0.5107217,0.45488864,0.52234834,0.6256021,0.50899005,0.62087935,0.55384445,0.7333543,0.48139468,0.7271968,0.584555,0.8376222,0.46012393,0.8273212,0.51288855,0.45737913,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.45791134,0.41363984,0.50727123,0.46059144,0.50160605,0.4559881,0.512688,0.62543863,0.4987876,0.6209657,0.54227275,0.7297851,0.47252056,0.7245664,0.58163244,0.83132905,0.45866257,0.8246698,0.50443864,0.45828977,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.44271803,0.41053697,0.48876342,0.4589222,0.4884068,0.45378476,0.49593145,0.61772263,0.48596668,0.6131557,0.52023965,0.72762483,0.460462,0.7215096,0.5749739,0.8270694,0.45524773,0.82129073,0.4885851,0.4563535,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.42848158,0.4092758,0.46566185,0.45423126,0.47898704,0.45174512,0.47651607,0.61276394,0.4775324,0.6090435,0.48381925,0.7325546,0.44870758,0.72767043,0.5495922,0.8218529,0.44765645,0.8200747,0.47232443,0.4529882,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.4164277,0.40184626,0.4545729,0.45034355,0.46637353,0.4485064,0.46541712,0.607664,0.46763536,0.60429037,0.4594299,0.72134566,0.43999958,0.71896464,0.52285016,0.81036574,0.4567724,0.81143284,0.4604732,0.44942498,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.40251985,0.40330553,0.44507596,0.45130265,0.44902474,0.4474434,0.45009866,0.6148315,0.4509394,0.61032546,0.4314743,0.7257378,0.422709,0.7225395,0.48568827,0.81330925,0.45658705,0.80987096,0.44705033,0.449373,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.39654952,0.40357816,0.43709022,0.44934678,0.44642043,0.44682854,0.44297963,0.6135389,0.4516289,0.60895574,0.40902844,0.72074795,0.4320468,0.71621364,0.44299227,0.81675106,0.46321294,0.8067742,0.44175532,0.44808766,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.3842475,0.4039445,0.427121,0.45099285,0.42717013,0.44873932,0.4244655,0.61262274,0.43091336,0.60892445,0.40077874,0.7247278,0.43795463,0.72227687,0.41159564,0.83402854,0.45766234,0.82571244,0.42714557,0.4498661,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.36242124,0.40591124,0.41443968,0.4572992,0.3982217,0.452236,0.4106496,0.6153123,0.41125393,0.6100444,0.3780143,0.7193048,0.43487915,0.7138378,0.34786212,0.83508915,0.45097658,0.82147187,0.4063307,0.45476758,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.3555379,0.40868196,0.40630817,0.45881224,0.3921818,0.45263577,0.40002367,0.62150204,0.4035399,0.61617386,0.3707138,0.72570163,0.4359313,0.72059,0.3301029,0.8344422,0.45563182,0.81832814,0.399245,0.455724,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.34745798,0.4104373,0.39983407,0.4638602,0.38269055,0.45702955,0.3919638,0.6234725,0.39387113,0.6182489,0.36765164,0.72577786,0.4307921,0.7213947,0.32582006,0.83554316,0.45461923,0.82060856,0.3912623,0.46044487,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.33165535,0.4158293,0.3797666,0.47078374,0.36965236,0.4597865,0.37210307,0.6320723,0.37865797,0.6253843,0.34539908,0.7272101,0.4169866,0.7203049,0.3186307,0.83606124,0.45056763,0.81956667,0.3747095,0.46528512,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.31470072,0.41384843,0.36057085,0.47079533,0.35329804,0.46272135,0.35127014,0.630386,0.35913244,0.6246421,0.3239265,0.7230315,0.39612553,0.7171257,0.31397936,0.83497465,0.43468943,0.81890905,0.35693443,0.46675834,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.30770716,0.40849942,0.35438427,0.46105823,0.3367086,0.45343608,0.3533549,0.61903656,0.35291108,0.614247,0.31713554,0.72741395,0.37288624,0.719269,0.32211858,0.8328071,0.42654482,0.8084273,0.34554642,0.45724714,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.29073867,0.41086382,0.33499205,0.4625629,0.3320048,0.45594937,0.33958936,0.62181205,0.34618938,0.61655414,0.31244546,0.7351718,0.3599359,0.7239441,0.32004333,0.8380424,0.4027691,0.8081934,0.33349842,0.4592561,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.28267315,0.41038173,0.325313,0.45985106,0.3294877,0.4523386,0.340049,0.6196145,0.34941658,0.6132308,0.31013942,0.7308322,0.35183147,0.7145716,0.32323912,0.83296907,0.39486337,0.79460496,0.32740036,0.45609483,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.2706605,0.4116166,0.30888098,0.46189532,0.32726133,0.4544226,0.32161534,0.62436384,0.33670458,0.61805415,0.30403218,0.73355734,0.33066007,0.7207043,0.3210628,0.83454067,0.34663308,0.80447716,0.31807116,0.45815897,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.25788692,0.41299027,0.3026721,0.46146402,0.302561,0.45567438,0.3043282,0.6273585,0.30254015,0.6221355,0.2955126,0.7346993,0.28404498,0.73090136,0.32708332,0.8325782,0.30864555,0.8260586,0.30261654,0.4585692,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.24633323,0.41715753,0.29288483,0.46014076,0.2864534,0.45233282,0.30169994,0.6229543,0.29258132,0.61726725,0.30173832,0.7251826,0.26419958,0.7185564,0.32254222,0.83371586,0.2681686,0.8235769,0.2896691,0.45623678,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.23872805,0.41586325,0.28411788,0.46097356,0.28778967,0.4543789,0.29163575,0.62682873,0.28783447,0.6208435,0.29627252,0.73048365,0.25781542,0.724267,0.32302645,0.8332794,0.25372252,0.82250786,0.28595376,0.45767623,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.23197973,0.41839528,0.2764922,0.46301514,0.28018385,0.45410928,0.2852446,0.6282411,0.27994478,0.62192,0.29981714,0.7324915,0.24992923,0.72586423,0.32343575,0.83540154,0.23347679,0.8262088,0.27833802,0.4585622,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.21583167,0.4179738,0.26042983,0.46486518,0.26562,0.458643,0.27427033,0.62722254,0.2693801,0.6220481,0.2925776,0.7346305,0.24041545,0.72791827,0.31601357,0.83799416,0.2144192,0.8289369,0.26302493,0.46175408,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.20976238,0.41887692,0.25766215,0.46273482,0.25600186,0.4587656,0.26818573,0.62813824,0.25896135,0.6238512,0.286811,0.7360286,0.23370805,0.7313398,0.31403124,0.83864045,0.21895106,0.83288467,0.256832,0.46075022,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.19298548,0.42042595,0.24542804,0.46885577,0.23614521,0.46312466,0.25702786,0.63143015,0.24192443,0.62704724,0.27984902,0.73726064,0.2142254,0.732625,0.31263992,0.84076023,0.20541571,0.8340321,0.24078663,0.46599022,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.18468511,0.4204388,0.23552556,0.46782055,0.23252463,0.4628544,0.24895859,0.6294706,0.23823272,0.6255115,0.27196762,0.73232424,0.21112739,0.72844315,0.31224525,0.83579254,0.20507336,0.8303881,0.23402509,0.46533746,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.16871333,0.42092872,0.21694723,0.46839556,0.21605073,0.46427122,0.22774401,0.6311201,0.21995714,0.6277365,0.25004193,0.73787576,0.20109813,0.73489064,0.29444253,0.83428764,0.2057137,0.8304601,0.21649897,0.4663334,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
0.15230982,0.41761094,0.1946483,0.45807776,0.21123369,0.4573159,0.21822357,0.620668,0.22197357,0.6181626,0.2181758,0.738928,0.1937776,0.73642796,0.2845958,0.8323479,0.20069806,0.83015335,0.202941,0.45769683,Subject1_Activity6_walk_cam1_Activity6_walk_cam1,0
