kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,activity,label
0.20939942,0.21435408,0.20586324,0.20158206,0.19372463,0.20751795,0.19023673,0.21820216,0.16072282,0.23650056,0.20410347,0.31051505,0.1470154,0.33695787,0.21399136,0.4180101,0.13971905,0.4670231,0.22261922,0.51650953,0.17740594,0.56142616,0.22343631,0.52689826,0.1891853,0.54283744,0.22190069,0.6644881,0.19894907,0.6884677,0.18679327,0.78258824,0.17583025,0.8155442,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21965347,0.2049045,0.2182868,0.19061893,0.205441,0.19577698,0.20439494,0.2014489,0.17178355,0.21530388,0.20880668,0.29126224,0.15188402,0.3091312,0.21827094,0.40299562,0.13376158,0.44171044,0.23719935,0.49598464,0.1718085,0.54423344,0.21926463,0.5139472,0.18609945,0.52737516,0.22098617,0.6564191,0.20649338,0.67646617,0.19006117,0.7807066,0.18651351,0.81188726,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21965347,0.2049045,0.2182868,0.19061893,0.205441,0.19577698,0.20439494,0.2014489,0.17178355,0.21530388,0.20880668,0.29126224,0.15188402,0.3091312,0.21827094,0.40299562,0.13376158,0.44171044,0.23719935,0.49598464,0.1718085,0.54423344,0.21926463,0.5139472,0.18609945,0.52737516,0.22098617,0.6564191,0.20649338,0.67646617,0.19006117,0.7807066,0.18651351,0.81188726,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22559333,0.26753375,0.22188298,0.25605935,0.21154909,0.26103443,0.2085032,0.269214,0.17976058,0.284159,0.21998318,0.3510712,0.15826741,0.37370986,0.23128012,0.45782593,0.15106647,0.5068671,0.24348311,0.5379043,0.18014272,0.6060802,0.22380157,0.5561761,0.18611273,0.57131064,0.24329738,0.6735709,0.2174387,0.69670296,0.19842154,0.76954746,0.18855973,0.8035674,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22559333,0.26753375,0.22188298,0.25605935,0.21154909,0.26103443,0.2085032,0.269214,0.17976058,0.284159,0.21998318,0.3510712,0.15826741,0.37370986,0.23128012,0.45782593,0.15106647,0.5068671,0.24348311,0.5379043,0.18014272,0.6060802,0.22380157,0.5561761,0.18611273,0.57131064,0.24329738,0.6735709,0.2174387,0.69670296,0.19842154,0.76954746,0.18855973,0.8035674,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22362177,0.26718965,0.22035825,0.25641093,0.20929813,0.2608691,0.20818149,0.27154246,0.17867474,0.28579223,0.22147508,0.34945998,0.1564484,0.36983922,0.23230453,0.45569718,0.14821681,0.50000274,0.2434564,0.53713095,0.18531436,0.6065274,0.22569616,0.55324763,0.18536475,0.56805694,0.24407907,0.6691243,0.21108702,0.6914811,0.20506863,0.77520293,0.18572341,0.8097085,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21829449,0.24014178,0.21589752,0.22847772,0.2048426,0.23237476,0.20425744,0.24190861,0.17446426,0.253434,0.21484207,0.32640225,0.15549958,0.34764847,0.22844599,0.433799,0.14468817,0.48232698,0.24271528,0.5275665,0.1804261,0.58032507,0.2245266,0.5429792,0.18906267,0.55759937,0.23889136,0.6688749,0.22018166,0.69051564,0.19488816,0.7764473,0.18983535,0.80390084,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21231008,0.20211294,0.21058443,0.18829016,0.19737661,0.19383454,0.19977228,0.20174979,0.16572839,0.21760833,0.21235211,0.29264763,0.14750396,0.31443208,0.22202237,0.39927647,0.13649039,0.44380966,0.24081604,0.49057442,0.17331629,0.53801244,0.23296611,0.51118964,0.19262661,0.5262371,0.23563051,0.6511242,0.2079774,0.6743189,0.21338764,0.77366644,0.1970902,0.8088383,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.908518,0.31518212,0.9108693,0.30545875,0.9037866,0.30568507,0.9067012,0.30225953,0.8832345,0.29904592,0.90689623,0.33343965,0.8545559,0.3338992,0.94223875,0.377515,0.8681639,0.37245196,0.9371322,0.39606497,0.8858034,0.35900512,0.8894369,0.44005123,0.8554422,0.44462296,0.93325883,0.4793407,0.90545434,0.48704454,0.93352455,0.6013235,0.9247338,0.60225844,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.90883464,0.3164504,0.9114625,0.30687156,0.9033152,0.30690977,0.9092091,0.30286688,0.88545895,0.30094948,0.9105868,0.33522466,0.8584315,0.33073097,0.94083375,0.3841553,0.8638043,0.36668545,0.9468552,0.39198548,0.8914866,0.35316947,0.8886876,0.4378565,0.855894,0.4414126,0.93076783,0.48331797,0.9070377,0.49039468,0.9277793,0.59986013,0.92393273,0.60779196,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.90852445,0.31552425,0.9115657,0.3065788,0.90341467,0.30591422,0.9100372,0.30369925,0.8862414,0.30014548,0.91130733,0.33708453,0.8579876,0.32995257,0.9417739,0.38426623,0.8614939,0.3628931,0.9493572,0.39337227,0.89119416,0.35396087,0.8878949,0.4386078,0.85460943,0.44086915,0.9263255,0.48425537,0.9035158,0.48925287,0.9234995,0.5974893,0.92172354,0.6031121,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9099514,0.31442678,0.9136991,0.30496302,0.90467465,0.3049198,0.9128529,0.30225453,0.8862295,0.29948723,0.9112822,0.3353516,0.8594427,0.33400464,0.94601506,0.3796434,0.86838686,0.37071633,0.9409537,0.40710914,0.88880616,0.3697668,0.88654965,0.439965,0.85423374,0.44285184,0.9222376,0.48562047,0.9036871,0.49055293,0.9262455,0.6052299,0.9286744,0.6050003,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.20934339,0.17869166,0.20788383,0.16449274,0.19458997,0.16971153,0.19734299,0.17789069,0.1630108,0.19266963,0.2104141,0.2716641,0.14613926,0.29309127,0.22289132,0.37985396,0.1411418,0.42851564,0.2418442,0.46283826,0.18008105,0.52226746,0.23449449,0.49252614,0.19342183,0.5075857,0.24298315,0.6378226,0.20867828,0.6598649,0.2284847,0.7708341,0.20069535,0.80426717,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.2161124,0.21580471,0.2141696,0.20001248,0.19991212,0.20751767,0.20430528,0.2108281,0.1678652,0.23161791,0.21436906,0.30480972,0.15169238,0.33127835,0.22009292,0.411706,0.14680438,0.46493238,0.24168229,0.500676,0.18824244,0.5613752,0.22692533,0.5157039,0.18686418,0.53381056,0.25344488,0.6485385,0.21948485,0.6774973,0.2202667,0.76412725,0.19515078,0.80988014,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22266881,0.25320232,0.21983698,0.2423585,0.20787497,0.24663806,0.20854722,0.2589768,0.1783105,0.27350044,0.22065158,0.34048367,0.16240966,0.3640253,0.23251455,0.44774812,0.15897632,0.4975461,0.24298577,0.53872824,0.19817354,0.60526705,0.2302819,0.5448585,0.19462228,0.56039983,0.24791996,0.6650148,0.22014208,0.68707865,0.21272703,0.7802851,0.19518945,0.81128263,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9161812,0.31566533,0.9198851,0.30626577,0.9113536,0.30558845,0.91863054,0.30361348,0.89118046,0.29862788,0.91613406,0.3362829,0.8628864,0.3370786,0.9546074,0.3837918,0.87539214,0.382124,0.94613,0.41632095,0.89643234,0.35925913,0.8879313,0.44498077,0.85323346,0.44844466,0.94241095,0.48390317,0.9120559,0.49031833,0.9353917,0.59928507,0.9196081,0.59370595,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9161812,0.31566533,0.9198851,0.30626577,0.9113536,0.30558845,0.91863054,0.30361348,0.89118046,0.29862788,0.91613406,0.3362829,0.8628864,0.3370786,0.9546074,0.3837918,0.87539214,0.382124,0.94613,0.41632095,0.89643234,0.35925913,0.8879313,0.44498077,0.85323346,0.44844466,0.94241095,0.48390317,0.9120559,0.49031833,0.9353917,0.59928507,0.9196081,0.59370595,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.92027235,0.31830102,0.9244547,0.30884475,0.9153704,0.30798683,0.9241476,0.30569112,0.89570373,0.3001998,0.9207615,0.3385661,0.867379,0.33765006,0.956425,0.38807207,0.87866795,0.38458857,0.94942635,0.41969568,0.9007746,0.3663706,0.8888583,0.44605473,0.85464257,0.4486794,0.94289553,0.4867103,0.9162097,0.49220768,0.9299984,0.59991163,0.9202296,0.5949393,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9218152,0.31839213,0.92539424,0.308935,0.9169639,0.30837414,0.92420894,0.30629715,0.8966818,0.30120435,0.92292017,0.34020853,0.8666857,0.33811226,0.95785046,0.39057747,0.8795616,0.38563555,0.9487511,0.4212283,0.9044964,0.3752404,0.89283,0.4487481,0.85526556,0.4513965,0.95484734,0.4873699,0.9164426,0.49267656,0.9453168,0.60005516,0.9191899,0.5971357,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.92307276,0.31965584,0.92699826,0.3104364,0.9186279,0.3091498,0.92526,0.30825675,0.89849156,0.3019698,0.9237008,0.34419653,0.8683281,0.3380385,0.9571579,0.3980306,0.8832949,0.3887987,0.9495187,0.42196387,0.91266865,0.3928487,0.8919737,0.44581652,0.85568523,0.44575214,0.93484205,0.49406144,0.9067713,0.49427816,0.92766476,0.60998625,0.919394,0.6045273,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9235412,0.31960723,0.9274247,0.31061098,0.91916865,0.3093823,0.92557997,0.30859673,0.89927286,0.30250245,0.92368597,0.34427014,0.86923456,0.33791965,0.9577082,0.397227,0.88469774,0.3880688,0.95083207,0.42187965,0.91370577,0.3970485,0.8921896,0.4447217,0.85657495,0.44464323,0.93607277,0.49336937,0.90877694,0.49310413,0.9321152,0.6080092,0.9245529,0.6027341,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9249541,0.3202097,0.92917377,0.3108045,0.9197733,0.3099245,0.92798436,0.30929697,0.8992545,0.30443928,0.9253766,0.34489074,0.87121326,0.3414941,0.9565973,0.3990552,0.8907095,0.39644432,0.94952166,0.4202617,0.92039484,0.40202138,0.8930055,0.44249892,0.8569218,0.44366807,0.93942875,0.48994863,0.9089484,0.49192208,0.93052834,0.60619396,0.9184992,0.60335785,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9252392,0.3207772,0.9295761,0.31125382,0.9200455,0.31026727,0.9289343,0.30995554,0.89982176,0.30481595,0.9262129,0.34371293,0.8719034,0.34223524,0.9551504,0.39635703,0.89306897,0.39954564,0.95234776,0.4169083,0.9256634,0.40420085,0.8977968,0.4436362,0.8598955,0.44716096,0.9619921,0.48098287,0.92071927,0.485997,0.9526841,0.59932894,0.92357063,0.5991403,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21474794,0.20444751,0.21145396,0.19227497,0.20003627,0.196674,0.19898152,0.20792031,0.16991821,0.22218075,0.21220389,0.29641053,0.15346704,0.31658137,0.22718568,0.40683818,0.15073256,0.4527729,0.24427819,0.4872424,0.20128761,0.5497415,0.22070237,0.5097933,0.18488191,0.524894,0.23804227,0.64504045,0.21587276,0.6680316,0.20261958,0.7768364,0.19207287,0.8117908,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21674505,0.22238627,0.21466808,0.20831051,0.20089932,0.21406029,0.2046287,0.22234102,0.16955951,0.23880146,0.21511579,0.31867406,0.15542918,0.33931068,0.22640598,0.42760348,0.15389055,0.47429913,0.24716043,0.51293564,0.20395505,0.5698561,0.21767746,0.5298162,0.18179461,0.5451249,0.24293779,0.65715873,0.22624612,0.6823931,0.18747269,0.77426153,0.18660408,0.81374073,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22061613,0.25404292,0.21769169,0.24314868,0.20541625,0.24767841,0.2054775,0.26117963,0.17548665,0.27687633,0.2158597,0.34582227,0.16130614,0.36890328,0.22873405,0.46067566,0.16439354,0.50546396,0.23908356,0.5629524,0.21482368,0.6039183,0.22123432,0.55205953,0.18813312,0.56689626,0.23878479,0.67020893,0.21577469,0.6927209,0.20198143,0.78597456,0.18930362,0.81720793,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22044234,0.26339766,0.21787608,0.2529934,0.20631266,0.2568556,0.20558457,0.27017504,0.17737186,0.28375965,0.21442352,0.34961087,0.16201423,0.37254447,0.22842541,0.4570742,0.16308504,0.5055817,0.23896451,0.55058396,0.21155603,0.60132265,0.21868317,0.54774517,0.18683422,0.5624136,0.2384383,0.66447204,0.21540408,0.6857111,0.20322886,0.7833217,0.18815051,0.8114129,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21905458,0.25510174,0.21786447,0.23918429,0.20427588,0.24657318,0.2079877,0.25094017,0.17581792,0.27136594,0.21573828,0.34508073,0.16070239,0.37407225,0.2175047,0.4552245,0.1642221,0.509558,0.23103125,0.5608082,0.2092843,0.59820235,0.21338764,0.540146,0.17876248,0.558687,0.2548227,0.65261894,0.23173895,0.68425095,0.19889687,0.76384526,0.19181696,0.8090811,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21194951,0.20239733,0.2100697,0.18936415,0.19653301,0.19479482,0.19960676,0.2052376,0.16511646,0.22196873,0.21139474,0.29722953,0.15020053,0.32228556,0.21781984,0.3982813,0.14175819,0.45116648,0.22738567,0.48848867,0.18157722,0.546101,0.23245852,0.5153649,0.19306509,0.5308967,0.23831263,0.65840244,0.20467697,0.6808401,0.21861163,0.77931505,0.18817012,0.81223834,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.20921205,0.18702734,0.20730667,0.17305817,0.19469512,0.17897464,0.19404066,0.18640204,0.1634412,0.2030689,0.20732906,0.27607727,0.14793484,0.3031298,0.21844947,0.3794217,0.14240657,0.43208537,0.22184448,0.47785646,0.17736904,0.5266907,0.23175903,0.5028109,0.19455479,0.51881784,0.23232071,0.64929104,0.19974737,0.67156243,0.21801701,0.7789504,0.1926444,0.8075307,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.20921205,0.18702734,0.20730667,0.17305817,0.19469512,0.17897464,0.19404066,0.18640204,0.1634412,0.2030689,0.20732906,0.27607727,0.14793484,0.3031298,0.21844947,0.3794217,0.14240657,0.43208537,0.22184448,0.47785646,0.17736904,0.5266907,0.23175903,0.5028109,0.19455479,0.51881784,0.23232071,0.64929104,0.19974737,0.67156243,0.21801701,0.7789504,0.1926444,0.8075307,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.91497374,0.32085317,0.9220535,0.31230277,0.90978426,0.31046042,0.92887634,0.3146083,0.8963976,0.30910757,0.92800045,0.34795716,0.8741161,0.34969008,0.9547359,0.3988131,0.8917348,0.4046687,0.9557115,0.4176376,0.9176508,0.38486984,0.89793503,0.44464594,0.861642,0.4486429,0.9588888,0.47847128,0.9226815,0.48448923,0.9447176,0.5932773,0.92442316,0.58938676,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9176903,0.3205412,0.92497844,0.3119003,0.91203356,0.31027865,0.93174374,0.31436867,0.89754564,0.30959472,0.9310296,0.34920794,0.87363416,0.3511401,0.9564412,0.39928076,0.8881338,0.40506938,0.9540081,0.4163869,0.91653746,0.38782293,0.8986578,0.44493517,0.8602147,0.44896168,0.9582651,0.47789684,0.9208259,0.48395276,0.9444999,0.59250134,0.92400074,0.58989936,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21009424,0.18595698,0.20862971,0.17218846,0.19550054,0.17739072,0.19810371,0.18441953,0.1649742,0.19939663,0.20888059,0.27268493,0.1471441,0.29585406,0.22676001,0.38360357,0.14446224,0.43084198,0.23198906,0.47375485,0.19060019,0.5259088,0.21793035,0.493534,0.18100797,0.5085847,0.22546296,0.63756245,0.20441006,0.6588553,0.20441328,0.77356076,0.19908093,0.80236125,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21455288,0.2032005,0.2141019,0.18640192,0.19820033,0.1943697,0.20595239,0.19626081,0.16727947,0.21748455,0.21363859,0.29026714,0.15089063,0.3156952,0.2239046,0.4032726,0.15193479,0.45244864,0.23825863,0.49534667,0.19842967,0.5485904,0.21426104,0.50649333,0.17771803,0.52275014,0.2267472,0.64334977,0.2190154,0.66975266,0.18786572,0.7699936,0.20706873,0.81293905,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.91909885,0.32027584,0.92576975,0.31161076,0.9135275,0.31044134,0.9321648,0.31345633,0.8994687,0.3100055,0.93281364,0.3488833,0.87481415,0.3505666,0.95669806,0.39721897,0.8862384,0.40661308,0.9519758,0.4158498,0.9181248,0.41406298,0.89895815,0.4430377,0.86000836,0.44664952,0.9551838,0.4815868,0.91690207,0.48615968,0.94303435,0.59741604,0.92059404,0.59718424,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22096975,0.2637656,0.22054605,0.24695462,0.20635091,0.25437784,0.21141826,0.25491333,0.17549448,0.27458084,0.21429291,0.34434727,0.158721,0.37712836,0.21934699,0.4509633,0.16731073,0.5182711,0.23612176,0.5561416,0.2095286,0.60677105,0.21155722,0.5428633,0.17568608,0.5631503,0.2596717,0.65777236,0.23210454,0.69092095,0.20669067,0.76735336,0.19270976,0.8102119,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22096744,0.2706169,0.21962571,0.25469983,0.20649044,0.26221973,0.20852911,0.26418093,0.17558627,0.28432873,0.2109329,0.35132563,0.16103964,0.38302684,0.21358728,0.4573582,0.16743325,0.52082473,0.22974883,0.5618652,0.20501971,0.6113887,0.21184845,0.54484534,0.18003316,0.56459355,0.25808373,0.65791535,0.23471141,0.68978673,0.20465067,0.7704027,0.19251086,0.81316465,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21954285,0.25714207,0.21894264,0.24091932,0.20471373,0.2478269,0.20896421,0.24966575,0.17329739,0.2681365,0.21415067,0.33938092,0.15739982,0.36848298,0.21716337,0.44550604,0.1562182,0.5044139,0.22843467,0.54213345,0.19838987,0.59114736,0.22087084,0.5420083,0.18636714,0.56025815,0.24425037,0.66459394,0.22982167,0.69345057,0.19484511,0.76947623,0.20085512,0.80871475,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21685925,0.24162614,0.21629146,0.22535738,0.20228425,0.2319602,0.20543762,0.2339246,0.17118655,0.2513622,0.210752,0.32377428,0.15534905,0.3492278,0.21331666,0.43443158,0.14983709,0.48615712,0.22633629,0.5321832,0.19108358,0.5792263,0.22050929,0.53489447,0.18711181,0.55171764,0.23856533,0.65933186,0.22521058,0.6858041,0.194473,0.7709507,0.19933245,0.8093415,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21272671,0.20395331,0.21143718,0.18971008,0.19703318,0.19545308,0.20050383,0.20279965,0.16433808,0.21949229,0.20842253,0.29476008,0.14899997,0.31690183,0.21497524,0.40544057,0.1390807,0.4461866,0.22738841,0.5035647,0.17794101,0.5396733,0.22700739,0.5139712,0.19208401,0.5287033,0.2213501,0.6538477,0.2110474,0.67608756,0.19651468,0.77453285,0.20407271,0.80785716,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.2095609,0.19176707,0.20852704,0.17715852,0.19511978,0.18263224,0.19601168,0.18853027,0.16282196,0.20348728,0.20441814,0.2793759,0.14699887,0.30153605,0.21619032,0.39003444,0.13717201,0.43381763,0.23209424,0.48735997,0.17685437,0.53079826,0.22653763,0.5030687,0.19263518,0.5181359,0.2222039,0.64578116,0.2048476,0.66715455,0.20389822,0.7735393,0.19970962,0.8029758,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9220344,0.31774536,0.92893136,0.30922085,0.9167725,0.30741203,0.9350293,0.31135687,0.9029852,0.3064321,0.9315958,0.34862953,0.8751382,0.34903705,0.9549125,0.39834714,0.87641823,0.411647,0.95131457,0.41956306,0.9142896,0.43436107,0.8930279,0.4451421,0.8555855,0.4486467,0.95325804,0.48272434,0.9189958,0.48570347,0.9417228,0.6003455,0.919112,0.5987258,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21109097,0.18329446,0.20932661,0.17003357,0.19765832,0.17378227,0.19652294,0.18062264,0.16489731,0.19152795,0.20476592,0.2677872,0.14469711,0.28706542,0.21884242,0.37981686,0.13634603,0.42066592,0.23777957,0.4757767,0.17210422,0.5227269,0.22229627,0.4946661,0.18569076,0.50920415,0.23003748,0.64229625,0.20466904,0.66294295,0.20995782,0.77452374,0.1962219,0.80150545,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21300392,0.18701506,0.21039589,0.17387383,0.19874887,0.17850396,0.19744293,0.18603332,0.16625582,0.19996208,0.20813258,0.27523866,0.14641823,0.2976004,0.22061406,0.39117727,0.14043917,0.4350538,0.24029219,0.4881304,0.17671809,0.53302956,0.22384064,0.50274086,0.18585211,0.5187154,0.2359374,0.6482571,0.20612438,0.6723836,0.21075165,0.7792664,0.19272411,0.8115136,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21533416,0.19909644,0.21363516,0.18371888,0.19960116,0.1897105,0.2017726,0.19468321,0.16494639,0.2111147,0.20674165,0.2886795,0.14958096,0.3081243,0.21314453,0.40612668,0.1415693,0.44751683,0.24023645,0.49979314,0.18056919,0.55140954,0.22485581,0.5104649,0.1886705,0.5255295,0.2398504,0.6575416,0.21277235,0.6809474,0.2137012,0.7861116,0.18877666,0.8247688,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22333553,0.25557292,0.21960905,0.24360861,0.20914899,0.24828,0.20577113,0.25756598,0.17792441,0.27198157,0.21621338,0.34537458,0.15832742,0.3662298,0.22496207,0.4561311,0.15933506,0.5043695,0.243847,0.5316537,0.19362967,0.6078683,0.21948734,0.5547465,0.18324393,0.5700861,0.2511032,0.6746509,0.22132735,0.6986171,0.20686193,0.7842383,0.19066425,0.8219305,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22576629,0.2724787,0.22076683,0.2612683,0.21077214,0.26708502,0.20411606,0.27830797,0.1812195,0.29741326,0.21284221,0.36234292,0.16751842,0.38804692,0.22260204,0.4724429,0.16991894,0.52392346,0.24418874,0.55398923,0.20262246,0.6238911,0.21401198,0.5661859,0.18635778,0.58305055,0.2527806,0.6748093,0.2291985,0.7009682,0.20659168,0.7816387,0.18920828,0.823147,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.93361187,0.3142966,0.9356003,0.30363792,0.92704165,0.30494615,0.93075144,0.30389,0.9065305,0.30639565,0.9339526,0.34421006,0.8694111,0.3525121,0.95663756,0.400259,0.870072,0.4271108,0.95298845,0.40942916,0.9172902,0.4382476,0.910114,0.45405737,0.86694854,0.46324605,0.96791095,0.4762053,0.92439413,0.48977625,0.96398133,0.5986339,0.9383758,0.6146654,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.933187,0.31308088,0.93530226,0.30226398,0.9261342,0.30417305,0.93079805,0.30257645,0.90572864,0.30664316,0.9308509,0.34286726,0.870101,0.3526457,0.9530756,0.39629102,0.87016886,0.42623335,0.96132374,0.40996295,0.92014974,0.43948212,0.90498656,0.45080408,0.8648785,0.4611579,0.96372604,0.47905713,0.92655337,0.49537495,0.9572011,0.5980096,0.9368345,0.61869496,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22051172,0.23629354,0.21803729,0.22444586,0.20649293,0.22848631,0.20591998,0.23981479,0.17599766,0.2524526,0.21464351,0.32958612,0.15785395,0.3471877,0.22405052,0.44652325,0.16344829,0.4842761,0.24116175,0.53525305,0.20760088,0.5778043,0.21621719,0.5429859,0.18023115,0.5561472,0.24388371,0.6663585,0.21366225,0.6879031,0.20379494,0.7864773,0.18408512,0.8189117,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9309284,0.31206033,0.9328699,0.3015038,0.9234501,0.30382022,0.9293973,0.30341277,0.9028578,0.3086584,0.9315934,0.3458563,0.871717,0.35887083,0.9607189,0.39439535,0.87417793,0.43670908,0.95885,0.40668935,0.9191427,0.4754929,0.90451586,0.44898617,0.86605376,0.4589474,0.95322466,0.48622668,0.92509764,0.49905875,0.9413953,0.60396045,0.9331703,0.620084,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9305941,0.31134582,0.9327294,0.30145177,0.92334443,0.30335683,0.9280891,0.30373135,0.9029108,0.30820128,0.9273433,0.34496838,0.8708559,0.35710457,0.9578358,0.3906818,0.8743984,0.43708497,0.9621486,0.39938173,0.92340344,0.4725845,0.90018445,0.45027184,0.86493075,0.45925564,0.93860483,0.4972669,0.918991,0.5086369,0.9354047,0.6088744,0.9367246,0.6240216,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.21509425,0.17460552,0.21296053,0.16234557,0.20144844,0.16567025,0.19923328,0.17784834,0.1714675,0.18925275,0.20588236,0.2706702,0.15354972,0.2849333,0.21973439,0.39142433,0.15076832,0.4210377,0.24038143,0.4832235,0.20807467,0.5095257,0.21171117,0.49558437,0.18020211,0.50789154,0.2246511,0.6412049,0.20851095,0.6604721,0.20519225,0.7813293,0.19693395,0.81112283,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22329815,0.21241675,0.2207787,0.20001124,0.20990804,0.20355076,0.2054909,0.21345219,0.17626747,0.2242735,0.20889938,0.30506644,0.15635066,0.32031238,0.22066939,0.42369026,0.15923727,0.45563263,0.23716818,0.5219884,0.21090804,0.54890394,0.20886949,0.52296317,0.17668661,0.53493816,0.22846614,0.66137064,0.21190111,0.68071115,0.18894705,0.7797548,0.18331225,0.80762374,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22328208,0.23494753,0.22116469,0.22238041,0.21033375,0.22592457,0.20785789,0.2351898,0.1792335,0.24506266,0.21355759,0.3258342,0.15930544,0.33847693,0.22243117,0.45119265,0.16425514,0.47640058,0.23268862,0.5544421,0.21026485,0.5713885,0.21110132,0.5430103,0.17748708,0.55357397,0.23488815,0.6710364,0.2136046,0.6896739,0.19046012,0.7861772,0.18222845,0.813809,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.22710533,0.2688355,0.22302361,0.25725096,0.21481398,0.2611582,0.2046109,0.27093044,0.18444054,0.28331962,0.21044739,0.3555747,0.16502279,0.37471676,0.218913,0.4735242,0.17125872,0.511345,0.23138826,0.5717606,0.20717934,0.60769814,0.21048665,0.5611307,0.18195115,0.5740549,0.23887777,0.6801377,0.21351145,0.7014814,0.19990475,0.7896968,0.18281879,0.8202297,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.9303937,0.31051695,0.9319479,0.2996818,0.9225628,0.30270916,0.92716515,0.30063525,0.9023761,0.30787265,0.9280631,0.34269062,0.87142605,0.35616416,0.9535044,0.3892048,0.8763733,0.4344674,0.9617201,0.40079752,0.92314637,0.47216386,0.9024928,0.44961372,0.86592114,0.46010837,0.9525092,0.48560998,0.9222499,0.50064796,0.9457607,0.59801435,0.9339234,0.6207368,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
0.2247879,0.24993737,0.22087483,0.23896657,0.21298067,0.2415342,0.2020468,0.25324315,0.18199567,0.2620597,0.20785756,0.33967757,0.16225696,0.3553062,0.21712564,0.45439792,0.16196367,0.48839203,0.2283076,0.5534129,0.19783738,0.5874887,0.212929,0.54908675,0.18518694,0.56062067,0.23208885,0.67475945,0.21367393,0.6929922,0.19349794,0.78973085,0.18455204,0.81457293,Subject1_Activity10_jump_cam2_Activity10_jump_cam2,0
